adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Kapurkot,524 6 53 4 007,6,3,1 to 2 hours,20044.6973528564,6936.48388671875,0.346050816563229
Likhu,524 3 28 4 006,3,2,30 minutes to 1 hour,18662.0517333448,5765.419921875,0.308938159868752
Lisangkhu Pakhar,524 3 23 4 009,3,3,1 to 2 hours,16839.6766865216,6485.58203125,0.385136968599939
Rapti,524 3 35 3 004,3,2,30 minutes to 1 hour,66321.6599378437,8304.552734375,0.12521629799613
Chaurpati,524 7 69 4 001,7,5,4 to 8 hours,27470.9785091262,2414.87768554688,0.0879065041219635
Ratuwamai,524 1 05 3 008,1,3,1 to 2 hours,61861.8245882541,365.449035644531,0.00590750496088536
Madane,524 5 51 4 001,5,1,0 to 30 minutes,24043.5024392977,8353.61328125,0.347437454353426
Bagnaskali,524 5 46 4 005,5,5,4 to 8 hours,23858.7347485572,14.6076507568359,0.000612255884932008
Gaurishankar,524 3 22 4 002,3,7,16 to 32 hours,18925.4517339438,15.1332559585571,0.00079962455698824
Pyuthan,524 5 55 3 002,5,2,30 minutes to 1 hour,41808.6622774154,9032.27734375,0.216038420072319
Khaptadchhanna,524 7 67 4 010,7,2,30 minutes to 1 hour,17314.3881513649,3938.55517578125,0.227472963026463
Nilakantha,524 3 30 3 001,3,1,0 to 30 minutes,66585.2487707734,14014.111328125,0.210468708713097
Aandhikhola,524 4 41 4 001,4,4,2 to 4 hours,18460.3467736915,1514.66235351562,0.0820495070912875
Falgunanda,524 1 02 4 005,1,3,1 to 2 hours,27047.0450184345,11000.9677734375,0.406734553291849
Jaimuni,524 4 43 3 004,4,7,16 to 32 hours,35204.2506258786,,
Maiwakhola,524 1 01 4 005,1,4,2 to 4 hours,12360.7277787057,1513.09790039062,0.122411716161026
Ramechhap,524 3 21 3 002,3,1,0 to 30 minutes,32158.4900442287,7576.0478515625,0.235584688246957
Runtigadi,524 5 54 4 009,5,6,8 to 16 hours,30648.1122633964,0.559561729431152,1.82576246335226e-05
Machhapuchchhre,524 4 39 4 002,4,4,2 to 4 hours,23974.2630137389,1499.35888671875,0.062540353622529
Shey Phoksundo,524 6 62 4 001,6,8,> 32 hours,3378.57351504783,195.125595092773,0.0577538402594182
Kolhabi,524 2 33 3 002,2,4,2 to 4 hours,49031.4283923358,,
Naubahini,524 5 55 4 001,5,4,2 to 4 hours,33494.9643263556,14830.9208984375,0.442780614839101
Panchpokhari Thangpal,524 3 23 4 002,3,5,4 to 8 hours,23202.8010552508,951.15234375,0.0409929965561099
Hilihang,524 1 02 4 001,1,2,30 minutes to 1 hour,25871.5943276584,8320.3798828125,0.321602904615641
Suddhodhan,524 5 49 4 004,5,1,0 to 30 minutes,50178.543446213,44836.6015625,0.893541312345204
Mohanyal,524 7 71 4 003,7,5,4 to 8 hours,24038.0277960505,7629.29345703125,0.317384334595235
Paroha,524 2 32 3 012,2,3,1 to 2 hours,41565.9078555703,18.4283485412598,0.000443352485053208
Namobuddha,524 3 24 3 006,3,1,0 to 30 minutes,32787.7562811375,16705.5625,0.509506120417596
Rupani,524 2 15 4 001,2,2,30 minutes to 1 hour,28822.0165221207,1996.78430175781,0.0692798264210728
Gaurishankar,524 3 22 4 002,3,8,> 32 hours,18925.4517339438,,
Kerabari,524 1 05 4 001,1,2,30 minutes to 1 hour,34360.6714177094,16639.443359375,0.484258388233911
Langtang National Park,524 3 28 5 997,3,5,4 to 8 hours,1090.2479945888,535.695556640625,0.491352022016483
Sangurigadhi,524 1 07 4 003,1,3,1 to 2 hours,24193.2697864324,10307.521484375,0.426049127520393
Apihimal,524 7 75 4 003,7,6,8 to 16 hours,7518.63176559176,1881.314453125,0.25022032090129
Babai,524 5 56 4 001,5,5,4 to 8 hours,26311.4030192234,886.767700195312,0.0337027903661174
Bhageshwar,524 7 73 4 001,7,5,4 to 8 hours,15296.3646462765,2296.89282226562,0.150159392468769
Katahariya,524 2 32 3 004,2,1,0 to 30 minutes,42466.5446695834,37896.38671875,0.892382156674338
Arun,524 1 10 4 003,1,1,0 to 30 minutes,19704.8384484947,4145.0869140625,0.210358837749272
Likhu,524 1 13 4 002,1,3,1 to 2 hours,15562.9409063309,5131.5107421875,0.329726288435627
Sundarbazar,524 4 37 3 003,4,1,0 to 30 minutes,29744.6926354021,23199.5859375,0.779957158134756
Patahrishanishchare,524 1 05 3 004,1,2,30 minutes to 1 hour,70068.7889099419,17434.27734375,0.248816593164725
Tripurasundari,524 6 62 3 001,6,4,2 to 4 hours,11020.4638217296,4254.63232421875,0.386066538853806
Tribeni,524 7 68 3 004,7,3,1 to 2 hours,20354.899311245,5646.5849609375,0.277406676132172
Gaumul,524 7 68 4 002,7,5,4 to 8 hours,9363.22258625948,2693.65209960938,0.287684296169815
Krishnapur,524 7 72 3 005,7,1,0 to 30 minutes,62214.692910336,29981.349609375,0.481901432071428
Loharpatti,524 2 18 3 008,2,3,1 to 2 hours,44769.0464259833,16.2225589752197,0.000362361056808313
Sitganga,524 5 50 3 003,5,6,8 to 16 hours,47966.0538470428,7.13768148422241,0.000148806935567047
Kushma,524 4 42 3 001,4,3,1 to 2 hours,43470.6323970407,3185.3056640625,0.0732748867090174
