adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Yangwarak,524 1 01 4 007,1,3,1 to 2 hours,15334.3657150716,4298.889441,0.280343479533346
Solududhakunda,524 1 11 3 001,1,6,8 to 16 hours,22992.8196952384,454.661601,0.0197740689061358
Jahada,524 1 05 4 007,1,2,30 minutes to 1 hour,46225.6911480725,17438.17817,0.37723996628068
Ribdikot,524 5 46 4 003,5,2,30 minutes to 1 hour,20822.447951138,5786.390076,0.27789192171729
Patahrishanishchare,524 1 05 3 004,1,4,2 to 4 hours,70068.7889099419,67.563328,0.000964242839801868
Biruwa,524 4 41 4 004,4,1,0 to 30 minutes,21627.2209934369,106.105041,0.0049060876120977
Mohanyal,524 7 71 4 003,7,7,16 to 32 hours,24038.0277960505,0.193327,8.04254831720279e-06
Harinagara,524 1 06 4 004,1,2,30 minutes to 1 hour,42210.0727682561,17721.41435,0.419838516917396
Chhathar,524 1 08 4 004,1,5,4 to 8 hours,18946.9950454906,1278.955625,0.0675017659491284
Halesi Tuwachung,524 1 12 3 001,1,4,2 to 4 hours,33213.1863360852,17869.58893,0.538026937529483
Aathabis,524 6 61 3 001,6,6,8 to 16 hours,31897.1818137318,18673.78064,0.585436693092457
Phikkal,524 3 20 4 007,3,3,1 to 2 hours,18942.3525260761,2009.585526,0.106089543167017
Melung,524 3 22 4 006,3,4,2 to 4 hours,22703.2341257036,14603.30605,0.643225805149355
Sonama,524 2 18 4 001,2,2,30 minutes to 1 hour,44503.4267472327,25026.13506,0.562341754088772
Marchawari,524 5 48 4 010,5,3,1 to 2 hours,43123.5928758085,10958.20768,0.254111657893592
Bardibas,524 2 18 3 001,2,3,1 to 2 hours,71235.724308107,17423.64311,0.244591365908483
Arjundhara,524 1 04 3 004,1,2,30 minutes to 1 hour,67059.2133563459,46368.40907,0.691454712175089
Dhulikhel,524 3 24 3 003,3,1,0 to 30 minutes,35646.5489771217,3105.156893,0.0871096075806081
Indrasarowar,524 3 31 4 005,3,2,30 minutes to 1 hour,15363.8906337433,1851.7683,0.120527302891171
Meringden,524 1 01 4 004,1,5,4 to 8 hours,13980.5360982831,3882.040271,0.277674635915911
Lahan,524 2 16 3 005,2,1,0 to 30 minutes,102890.839902811,57515.96996,0.558999907225257
Bogtan,524 7 70 4 007,7,5,4 to 8 hours,19685.7893086784,12408.66131,0.630335980713241
Khatyad,524 6 65 4 001,6,4,2 to 4 hours,18414.1979377214,8639.951533,0.469200535490123
Gurans,524 6 61 4 005,6,5,4 to 8 hours,23875.2828434706,12409.47188,0.519762298162417
