adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Byas,524 7 75 4 001,7,7,16 to 32 hours,11206.7671502374,1508.80932617188,0.134633771358399
Ganayapdhura,524 7 73 4 005,7,3,1 to 2 hours,16345.9013215825,3002.59912109375,0.18369125458559
Jantedhunga,524 1 12 4 008,1,2,30 minutes to 1 hour,17457.7687964737,266.084930419922,0.0152416344563841
Sunkoshi,524 1 13 4 005,1,7,16 to 32 hours,20495.4879412353,0.359022110700607,1.75171292203433e-05
Krishnapur,524 7 72 3 005,7,6,8 to 16 hours,62214.692910336,510.705169677734,0.008208754970691
Malarani,524 5 50 4 001,5,6,8 to 16 hours,31103.6976364255,27.6080093383789,0.000887611809409027
Siddhicharan,524 1 13 3 001,1,5,4 to 8 hours,31143.7278849129,10990.94921875,0.352910520518464
Gurbhakot,524 6 59 3 005,6,2,30 minutes to 1 hour,48560.7285508215,5074.2822265625,0.104493535784826
Bhimdatta,524 7 72 3 002,7,3,1 to 2 hours,113519.459733821,30049.3125,0.264706267722372
Bakaiya,524 3 31 4 007,3,3,1 to 2 hours,44304.989116095,4361.04931640625,0.0984324655848291
Hariwan,524 2 19 3 002,2,4,2 to 4 hours,50568.9358496927,3171.28125,0.0627120424172278
Katahari,524 1 05 4 006,1,2,30 minutes to 1 hour,45327.60408777,19187.3984375,0.423304933575279
Sundarbazar,524 4 37 3 003,4,3,1 to 2 hours,29744.6926354021,3763.79370117188,0.126536647976393
Lomanthang,524 4 45 4 001,4,8,> 32 hours,2118.50200639713,1010.68914794922,0.477077267284757
Jirabhawani,524 2 34 4 002,2,3,1 to 2 hours,24525.4420939833,12870.5966796875,0.524785511729674
Dudhouli,524 3 20 3 002,3,5,4 to 8 hours,73920.5949856937,12798.2265625,0.173134788281627
Belkotgadhi,524 3 28 3 002,3,4,2 to 4 hours,45508.7432354242,20253.79296875,0.445052786098131
Phaktanglung,524 1 01 4 001,1,8,> 32 hours,13499.6758104351,316.829833984375,0.0234694401875539
Kwholasothar,524 4 37 4 001,4,1,0 to 30 minutes,10774.7392271358,9.87816333770752,0.000916789086907062
