adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Shambhunath,524 2 15 3 003,2,6,8 to 16 hours,39598.0955801122,72.1502094455063,0.00182206261156012
Panchakhapan,524 1 09 3 002,1,8,> 32 hours,19606.9741003793,19606.9741003793,1
Gaidahawa,524 5 48 4 003,5,4,2 to 4 hours,53396.0373601615,16056.1348867416,0.300698997164179
Rambha,524 5 46 4 007,5,5,4 to 8 hours,22802.0401390642,3709.94006207585,0.162702110839636
Sulikot,524 4 36 4 003,4,7,16 to 32 hours,27476.4213001286,7447.49608421139,0.271050440043171
Khadak,524 2 15 3 002,2,6,8 to 16 hours,50681.3997212574,0.752211533486843,1.48419644608067e-05
Baglung,524 4 43 3 003,4,3,1 to 2 hours,62142.7868413329,8100.40805086493,0.130351541387216
Mayadevi,524 5 48 4 005,5,1,0 to 30 minutes,51837.6086517274,428.154480099678,0.00825953378706659
Mahagadhimai,524 2 33 3 003,2,6,8 to 16 hours,59153.515014112,59153.515014112,1
Devdaha,524 5 48 3 002,5,2,30 minutes to 1 hour,59060.9899909943,0.068465624153454,1.15923597223639e-06
Arjundhara,524 1 04 3 004,1,5,4 to 8 hours,67059.2133563459,6994.36380663514,0.104301310089455
Dhakari,524 7 69 4 005,7,8,> 32 hours,23467.0955361687,22653.3697604351,0.965324819405988
Tinau,524 5 46 4 002,5,4,2 to 4 hours,21407.2780308649,1814.7523098737,0.0847726790513582
Turmakhad,524 7 69 4 006,7,7,16 to 32 hours,26871.595017828,3224.34814634174,0.119990947474556
Tripurasundari,524 6 62 3 001,6,8,> 32 hours,11020.4638217296,1664.60336573282,0.151046579586844
Bijayanagar,524 5 49 4 001,5,7,16 to 32 hours,40569.6432249248,17651.1952674985,0.435083817958106
Nijgadh,524 2 33 3 001,2,5,4 to 8 hours,39348.9232639782,22951.202581387,0.583273967305672
Biratnagar,524 1 05 1 001,1,2,30 minutes to 1 hour,240444.631428659,111999.898980677,0.465803284170676
Dogadakedar,524 7 74 4 002,7,8,> 32 hours,26652.926123932,21205.0847545564,0.795600627711796
