adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Dhaulagiri,524 4 44 4 001,4,8,> 32 hours,14871.9754701683,,
Shivapuri,524 3 28 4 010,3,5,4 to 8 hours,22180.1212859526,,
Koshi Tappu Wildlife Reserve,524 1 14 5 995,1,1,0 to 30 minutes,26.2960105538368,,
Ramprasad Rai,524 1 10 4 004,1,6,8 to 16 hours,21404.7580865212,,
Dalome,524 4 45 4 002,4,3,1 to 2 hours,1550.65102435303,,
Phalebas,524 4 42 3 002,4,2,30 minutes to 1 hour,27380.2592477202,,
Agnisair Krishna Savaran,524 2 15 4 002,2,4,2 to 4 hours,30326.8262336515,,
Sani Bheri,524 6 52 4 001,6,5,4 to 8 hours,24419.6540638059,,
Mudkechula,524 6 62 4 004,6,4,2 to 4 hours,5714.65393699589,,
Gosaikunda,524 3 29 4 002,3,3,1 to 2 hours,7889.82014762195,,
Parbati Kunda,524 3 29 4 001,3,7,16 to 32 hours,6134.39447017657,,
Panchakhapan,524 1 09 3 002,1,6,8 to 16 hours,19606.9741003793,,
Doramba,524 3 21 4 002,3,1,0 to 30 minutes,25375.7788769417,,
Chatrakot,524 5 51 4 007,5,4,2 to 4 hours,23783.7127792984,,
Kuse,524 6 60 4 002,6,1,0 to 30 minutes,22502.8349788638,,
Suwarnabati,524 5 54 4 007,5,1,0 to 30 minutes,31125.3508004174,,
Sailung,524 3 22 4 005,3,2,30 minutes to 1 hour,22061.9655066095,,
Chaurideurali,524 3 24 4 002,3,6,8 to 16 hours,23009.3351803944,,
Baglung,524 4 43 3 003,4,6,8 to 16 hours,62142.7868413329,,
Jagadulla,524 6 62 4 002,6,1,0 to 30 minutes,2504.43647724402,,
Waling,524 4 41 3 004,4,3,1 to 2 hours,55516.0064349696,,
Mithila,524 2 17 3 001,2,1,0 to 30 minutes,51448.5442441851,,
Shuklaphanta National Park,524 7 72 5 997,7,3,1 to 2 hours,986.42566909641,,
Manthali,524 3 21 3 001,3,1,0 to 30 minutes,50995.762838237,,
Myagde,524 4 40 4 001,4,1,0 to 30 minutes,24242.794503957,,
Parashuram,524 7 73 3 001,7,7,16 to 32 hours,38115.3647800349,,
Raghuganga,524 4 44 4 002,4,6,8 to 16 hours,17521.4264612333,,
Parsa,524 2 19 4 009,2,3,1 to 2 hours,24066.7762531191,,
Kwholasothar,524 4 37 4 001,4,4,2 to 4 hours,10774.7392271358,,
Yangwarak,524 1 01 4 007,1,3,1 to 2 hours,15334.3657150716,,
Solududhakunda,524 1 11 3 001,1,6,8 to 16 hours,22992.8196952384,,
Koshi Tappu Wildlife Reserve,524 1 14 5 995,1,4,2 to 4 hours,26.2960105538368,,
Mohanyal,524 7 71 4 003,7,7,16 to 32 hours,24038.0277960505,,
Harinagara,524 1 06 4 004,1,2,30 minutes to 1 hour,42210.0727682561,,
Paroha,524 2 32 3 012,2,3,1 to 2 hours,41565.9078555703,,
Sitganga,524 5 50 3 003,5,6,8 to 16 hours,47966.0538470428,,
Halesi Tuwachung,524 1 12 3 001,1,4,2 to 4 hours,33213.1863360852,,
Ramnagar,524 2 19 4 005,2,4,2 to 4 hours,32147.3336702585,,
Khandachakra,524 6 64 3 002,6,2,30 minutes to 1 hour,22357.4055146133,,
Surnaya,524 7 74 4 003,7,3,1 to 2 hours,20287.3284232095,,
Koshi,524 1 06 4 001,1,2,30 minutes to 1 hour,49127.9952953421,,
Phikkal,524 3 20 4 007,3,3,1 to 2 hours,18942.3525260761,,
Dalome,524 4 45 4 002,4,4,2 to 4 hours,1550.65102435303,,
Ghiring,524 4 40 4 002,4,3,1 to 2 hours,21323.0699981004,,
Sonama,524 2 18 4 001,2,2,30 minutes to 1 hour,44503.4267472327,,
Naumule,524 6 61 4 004,6,2,30 minutes to 1 hour,22733.9325017401,,
Arjundhara,524 1 04 3 004,1,2,30 minutes to 1 hour,67059.2133563459,,
Indrasarowar,524 3 31 4 005,3,2,30 minutes to 1 hour,15363.8906337433,,
Khanikhola,524 3 24 4 006,3,3,1 to 2 hours,15938.986864157,,
Lahan,524 2 16 3 005,2,1,0 to 30 minutes,102890.839902811,,
Meringden,524 1 01 4 004,1,5,4 to 8 hours,13980.5360982831,,
Bogtan,524 7 70 4 007,7,5,4 to 8 hours,19685.7893086784,,
Khatyad,524 6 65 4 001,6,4,2 to 4 hours,18414.1979377214,,
Gokulganga,524 3 21 4 003,3,1,0 to 30 minutes,22244.7209921484,,
Malika,524 5 51 4 002,5,5,4 to 8 hours,23823.3792993873,,
JayaPrithivi,524 7 67 3 002,7,6,8 to 16 hours,24076.2497895733,,
Krishnanagar,524 5 49 3 004,5,3,1 to 2 hours,67935.5102638006,,
Hetauda,524 3 31 2 001,3,6,8 to 16 hours,170840.177112214,,
Chhireshwornath,524 2 17 3 003,2,1,0 to 30 minutes,46752.6891941428,,
Musikot,524 6 52 3 003,6,3,1 to 2 hours,36042.4884925038,,
Bheri,524 6 60 3 002,6,2,30 minutes to 1 hour,36663.0391201377,,
Pyuthan,524 5 55 3 002,5,1,0 to 30 minutes,41808.6622774154,,
Kalaiya,524 2 33 2 002,2,1,0 to 30 minutes,138946.056775004,,
Sabhapokhari,524 1 09 4 005,1,5,4 to 8 hours,11725.8498787116,,
Katari,524 1 14 3 001,1,6,8 to 16 hours,63480.0141092166,,
Bethanchowk,524 3 24 4 003,3,1,0 to 30 minutes,18357.7269632183,,
Chandrakot,524 5 51 4 006,5,6,8 to 16 hours,24304.7403015196,,
