adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Aurahi,524 2 16 4 004,2,5,4 to 8 hours,26377.8838386834,616.31874999404,0.0233649808211758
Kalika,524 3 35 3 001,3,5,4 to 8 hours,30744.7499702051,8839.88813971728,0.2875251269984
Likhu,524 3 21 4 006,3,5,4 to 8 hours,25626.1595476419,7448.4292143546,0.290657255938298
Panchakhapan,524 1 09 3 002,1,4,2 to 4 hours,19606.9741003793,2869.26032103598,0.146338762235652
Phalebas,524 4 42 3 002,4,7,16 to 32 hours,27380.2592477202,0.408799547539166,1.4930448387672e-05
Banepa,524 3 24 3 002,3,3,1 to 2 hours,62895.8163361847,912.582813501358,0.0145094358680951
Chingad,524 6 59 4 003,6,6,8 to 16 hours,18960.6524945125,1962.29746165127,0.10349313992328
Jaljala,524 4 42 4 001,4,5,4 to 8 hours,23331.1763283778,5647.91945988126,0.242076069392681
Dhankuta,524 1 07 3 003,1,4,2 to 4 hours,40740.0936588198,13703.9369288981,0.33637470359451
Gadhimai,524 2 32 3 009,2,4,2 to 4 hours,45481.2518181056,28253.8268145695,0.621219198793513
Khanikhola,524 3 24 4 006,3,7,16 to 32 hours,15938.986864157,4227.70603763312,0.265243084373212
Kapilbastu,524 5 49 3 006,5,1,0 to 30 minutes,85252.3550261185,15719.6217120588,0.184389295841069
Rangeli,524 1 05 3 006,1,2,30 minutes to 1 hour,58828.460672006,11464.408168897,0.194878601920524
Paterwasugauli,524 2 34 4 003,2,5,4 to 8 hours,26557.0380338877,25731.4591704458,0.968912991637528
Haldibari,524 1 04 4 006,1,3,1 to 2 hours,33536.1959975325,8543.6726411581,0.254759742034748
Gosaikunda,524 3 29 4 002,3,6,8 to 16 hours,7889.82014762195,2034.77146318907,0.25789833292998
Thasang,524 4 45 4 005,4,5,4 to 8 hours,3364.70856910525,992.727726560086,0.295041221600976
JayaPrithivi,524 7 67 3 002,7,6,8 to 16 hours,24076.2497895733,11899.4400418326,0.494239765155865
Bheri,524 6 60 3 002,6,5,4 to 8 hours,36663.0391201377,21133.5777957588,0.576427331256097
Gaumul,524 7 68 4 002,7,7,16 to 32 hours,9363.22258625948,8970.48515164596,0.958055313649185
Palungtar,524 4 36 3 001,4,6,8 to 16 hours,42065.0480191018,7.22989700734615,0.000171874212625718
Bakaiya,524 3 31 4 007,3,6,8 to 16 hours,44304.989116095,34574.282328099,0.780369954216713
Mikwakhola,524 1 01 4 002,1,8,> 32 hours,10139.5423433132,8.65370809147134,0.000853461408657982
Yemunamai,524 2 32 4 001,2,4,2 to 4 hours,26960.9752950668,23182.5080285072,0.859854206859833
Manthali,524 3 21 3 001,3,4,2 to 4 hours,50995.762838237,9286.72204744071,0.18210771896675
Kaike,524 6 62 4 005,6,6,8 to 16 hours,3948.52055965821,1976.58651059715,0.500589139839313
Chichila,524 1 09 4 004,1,5,4 to 8 hours,7855.85790960491,4156.97681299597,0.529156313776179
Kanakasundari,524 6 63 4 001,6,4,2 to 4 hours,14346.4400764049,0.007291533390648,5.08246878794699e-07
Devghat,524 4 40 4 006,4,7,16 to 32 hours,18282.5371856429,2.66485698521137,0.000145759691784139
Bheriganga,524 6 59 3 002,6,6,8 to 16 hours,45446.4988580383,20443.1094660908,0.449828039118022
Darma,524 6 53 4 002,6,6,8 to 16 hours,21804.4771591872,10794.6396664083,0.495065283501193
Barhadashi,524 1 04 4 005,1,6,8 to 16 hours,38266.1595875919,5.48933959007263,0.000143451541759957
Bardagoriya,524 7 71 4 005,7,4,2 to 4 hours,35485.9942296147,29296.0230753869,0.825565796066606
Gosaikunda,524 3 29 4 002,3,4,2 to 4 hours,7889.82014762195,829.259129610378,0.105104947146396
Sanphebagar,524 7 69 3 001,7,5,4 to 8 hours,36989.0088991113,24011.1974177882,0.649144114222674
Tribeni Nalagad,524 6 60 3 003,6,7,16 to 32 hours,28146.7474577064,19462.1047927048,0.691451288357519
Chingad,524 6 59 4 003,6,5,4 to 8 hours,18960.6524945125,11669.8352275565,0.615476457412737
Dullu,524 6 61 3 003,6,7,16 to 32 hours,45596.7263795584,31301.0385974795,0.686475567059834
Lekbeshi,524 6 59 3 004,6,6,8 to 16 hours,33101.5759202391,4145.50175909698,0.125235782401596
Pachaljharana,524 6 64 4 003,6,8,> 32 hours,13491.9916381575,0.610496442764997,4.52488008544576e-05
Shivapuri Watershed and Wildlife Reserve,524 3 28 5 996,3,6,8 to 16 hours,1270.66077735648,7.40790244936943,0.00582996074277281
Kamalamai,524 3 20 3 001,3,3,1 to 2 hours,71842.9884622954,9077.96009350941,0.126358330684889
Tila,524 6 63 4 005,6,6,8 to 16 hours,14794.3538436498,7637.68471516483,0.516256728470986
Devchuli,524 4 47 3 003,4,6,8 to 16 hours,46910.0732921101,1980.15800021589,0.0422117865364524
Kedarseu,524 7 67 4 005,7,5,4 to 8 hours,23302.7449466288,7984.64956387877,0.342648455457343
Manebhanjyang,524 1 13 4 007,1,6,8 to 16 hours,23563.2671915293,13984.3079413772,0.593479156676726
Surma,524 7 67 4 002,7,7,16 to 32 hours,9802.99815977308,9187.82875143905,0.937246809771077
Marma,524 7 75 4 007,7,6,8 to 16 hours,16020.7516647223,10888.3387181014,0.679639691443285
Geruwa,524 5 58 4 001,5,6,8 to 16 hours,38011.5052131061,12118.3270498756,0.318806818670715
Pancheshwar,524 7 74 4 004,7,7,16 to 32 hours,20423.0915780067,6.02645972371101,0.000295080678686316
Phungling,524 1 01 3 001,1,7,16 to 32 hours,29023.9156046147,0.007730738965368,2.66357547020253e-07
Madi,524 5 54 4 004,5,7,16 to 32 hours,19894.5814803466,15.3914161324501,0.00077364865140063
Mithila Bihari,524 2 17 3 005,2,4,2 to 4 hours,36956.7736326158,30408.5714122653,0.822814559370208
