adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Simkot,524 6 66 4 002,6,6,8 to 16 hours,12317.9514173843,1768.27600097656,0.1435527662888
Narainapur,524 5 57 4 006,5,5,4 to 8 hours,37757.2647859231,14902.021484375,0.394679582031876
Jagadulla,524 6 62 4 002,6,8,> 32 hours,2504.43647724402,0.257072448730469,0.00010264682337376
Sangurigadhi,524 1 07 4 003,1,5,4 to 8 hours,24193.2697864324,5210.06396484375,0.215351790429153
Mahabharat,524 3 24 4 007,3,6,8 to 16 hours,20264.4225844294,2542.11840820312,0.125447364592388
Suwarnabati,524 5 54 4 007,5,6,8 to 16 hours,31125.3508004174,16648.57421875,0.534887922243972
Sirijangha,524 1 01 4 003,1,7,16 to 32 hours,17611.824913596,5663.61328125,0.32158014907801
Yangwarak,524 1 01 4 007,1,7,16 to 32 hours,15334.3657150716,20.560546875,0.00134081495492127
Patahrishanishchare,524 1 05 3 004,1,6,8 to 16 hours,70068.7889099419,70068.7890625,1.00000000217726
Siyari,524 5 48 4 004,5,3,1 to 2 hours,42261.2635510266,14012.078125,0.331558428395822
Soru,524 6 65 4 002,6,5,4 to 8 hours,13412.3179802615,170.728805541992,0.0127292542417536
Khalsa Chhintang Shahidbhumi,524 1 07 4 001,1,7,16 to 32 hours,21284.5980541408,,
Mandavi,524 5 55 4 004,5,7,16 to 32 hours,16758.8341155052,1.00505709648132,5.99717790363142e-05
Chautara SangachokGadhi,524 3 23 3 002,3,7,16 to 32 hours,51740.836879231,3.72318816184998,7.19584062882539e-05
Duhabi,524 1 06 3 004,1,4,2 to 4 hours,63554.7482888401,60811.421875,0.956835224940671
Taman Khola,524 4 43 4 002,4,7,16 to 32 hours,11869.8694110415,11676.166015625,0.983681084541982
Mahakali,524 7 72 3 001,7,5,4 to 8 hours,42906.1873565316,40557.1640625,0.945252108407763
Godawari,524 3 25 3 001,3,4,2 to 4 hours,86105.222590819,42755.21875,0.496546172967664
